fkghdikaeeklgecgdkkchfcedbemficgllfaighiffdmabiaiheelaibcmaekhegfcgeaiibeefgmicdiialkddglgacfmffbfelgiffbgabdeiakiegfcbkkagffgmkcliialdagdgadifhhkhgigdfcmdfghbclimlieehflmbkimleiailkgbgaflmemgfibmcahmgdahbdhkfichbmahlicmdciaakfkfildiaalcffammbcbakcikifdbcdfflimmefgiflkfkbibdiemcaeeccaibmlehgikbcgehffbeemdmdeifiidgiifbkhgifklimiifblcgieaklchfbiabcbaekdelgiglkggfdiakclmiiialdfiemikcggmiimfbkcgghlhmielliiblcemgceeieaiilmfaikddbhfgedllicfkcegcelblkiilhhimhmgiblhfmbaabahgidgkgdkbhdhaeimalfifklidgemfi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
hkbeggfbficmfmaafikdfkfiggkicigkladbhacilmflclicgmlibibddaikhgimgcadbeicihkkebcemikmgabelllemdehiklcembllakkfmmckkiimlgccelfcfdedmeidbemaihlmiillmambaddbhebhibbilceddbadmgeghfaamificlmmcilibmhhfilffedfmbhkcbilgfmgcalimmkcklmabikdmdgihdilhhicikebbfidimigchhhekieikgidiglbcemgkmmbagkdckmbimidflgmdcbhlbdkcdcdadiabembdbilhmiecieakihiamefbclcemlhkdamihabfgmdiedmedklbckhfaiaibffmfeikikbddhbieifakigcklkkfmdkclkdicimifbdighbieiccalbeklimiiicilabhelbledlaclgihfeleciifkadmicielmmkdfaedkddiaddidikkdehigidek,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
gcdeeiddhkgcbhbikkafihdibkbechgiadadagbagffmddiihkcfhabfmcdedmfmibiahadbmidlhdfkhfimlhflfahgiglbikghlaiehicbfgihbgagehlmhiaceihdkmfceafiiheelchcbhleacaehhifcaiikmbladbbmhlglghbafkcdlgbcdmmkilbfcfagemkigmkgligeahlkldhfkheabdgldmcgciimibdgamgidblmcieilhiimfchielliffiedmadlkbkdgaficmbgaifcmffkgcecglbbcdmmiliicfiagdigcbhiihkibikbahiebhgkaiiegemmeihilbgfilhdceifdcmgebfbakifhcgifbagabkicdibemeilebklhdbifcdfclhfielcldlakidgmclecmediaiimhibclcbhihgdfclidmaibicmcklikhambkmmabmllgmiaiikfimdikfaakeibkeahcg,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
caefgdfgildkdibmcalddddmgakgklegefeafallkbeediffdceibbgilikmhdmhbkiimicemaieiiegamiikkmmmickddaecfimfakfachiebkificabdhgkhmhdkmahdhmimfmliimhgbimcmiiiiifdibbkafimhcidamhilfkddigchcgiiifggilckfihbihkmikdglkhhbkkegiakciiaiaiggagdfdikabimcifdcklgdcmgeebebmgmiilkaheibggimlahigikeamilihmkiicbfaeehiaiclcilmiiliaagbdklffhkahaglffdaccabeglamliaakiagfkcikakhaghccicgdilkdifbdicleifaggidfkfciikellibmkiamihfglkgdeglcliealfhdmbbmfmabhhamhddiialilibggiiieahlihkiehbaelalkmebafldefbemlcbbegefdlhlfekfibgcihdfhcg,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
emdbhcagfegcldekcbgllgcgkihmmghgdbhiikccbmifgdedhfaighhdeifdgabdbieegifigldmhfaleacebcblmckckmgliehekfdddedkcciliigdfammdfhdakklkgbbdlblhbclblidmdllblgiagifglmifglbigfimlcihldifdkcgbgemacdmiimmmcckadakiigfmghibialieidbilgddaeiibbckfddbdmhhfimffhimfifccgeadhdhccgeliemkkbbamhcfidkbgmmcckciglffedkdkbbccbglkmkdfiebbhelihgdfllifiibiiaebbbbkhffiemcilmaiaghhmelaegkfmakbebfhkhiflbeidillifiadilmibebciachldfbaehimihifbfabiiidfklmmaigimfbdcklecdbfaedffibgafildfakddaheklcggllaemhgihbidebmcidiilmhgibabgmcibd,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
iiimkghklgakkedaiebabafclmlfcfehcmkemahagahblimgiihgbmiiabfifialihaeiikhhdhmiggmiegklbdfdkfldedfhckgiclhhaekdiedbhiaaliemhhimhmahlmdglahihilibfmilheimiglkalmifcigklacdfakmmakbiciikeiglmailkefegkfdmmmffiieaagaiifdigmkblgccihihiediidamaafkfbemldkckcgmmakecdidkmkklliamfmbhdbhflbggbgddmecfllemacddfkhfciacemkllklefaimifeafcdiegichbeiidclcdidgebieiikmmbafhaebdhiicmmaidfcifhilhidkldakfgmahmhiaifffbkcfefkiiaabiaaamcdbgbhabiheiaeamakhmkildkiifflblmdiiacfkakdgemlcddffcimhlmhmffdfkbcdldfiaedhmeekemkhcbgcha,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
bblcbeflcmidilehmdeahkedimecgibafiiamfgimibeghakafldfailmiibmlieagkeilmgkglicgcmeemlblcfelbaciahcaaiiillmiiihdcigmdeicgkcihgakfikiiiigimfihkedfffdkibechkmlgdacfdblcabbfiemfilaadidbibibaieglilmakefbagbgadeagiidkagifmldghhhkdgfidfgabbbbhgbbcldehieddmcefgaclbbhichdhakmdbaiadihdbbhmcedfdmclalfbicmfemaiibadfcleidaihhdideiliihlbibhhghciechaiiahmdhdiddmaclmhhbdddmaibllhikembllkblbfifglicicaddkfidailegldeaclaimbkhaeealdbmilgkeefkebikicbemgghkiecblifmiclemiheifbfbgbaimilcmhfelkabdggmbldmfmdigaimheckcmaae,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
hlgbdfkaegagghhgekcddlmifdbeiefiaiialiaicegeekdehbiagdickkgmfdhdgcfefiilhmfgiikhigbldabmbicccakidifkgcifibmigmeikgafieaehclccfamccicfebdchidefehlflliaflfckkalekiabdfcfgdhgeckclalaagkhbkdiccicalfblbbmameimkdhfdhbiihaimhieammdlikbafmbfeahkbgcicikiklfgmgigghlkbaldfleghbehcbdcdebfgcfemcmbbacclmmdkkgbbfcdkhibiififffkiadgmleikliaemeadhigachccciblfckclhkafdhbbigkcmafgedbkhbkacfgimllmegbebcifelfeikifeldiagiebabdbakdhilfiffhdmclfbdahclbddhlbihemailibamdghfdelcdmkaggbiddagifekmbefcfbmcgcmiaggeeimdiabfeima,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mmamgbghdbkdafegbmigaifffmkglkibkgihlgalckdlgbfilcbgklmbfibmagkklifimgdidbbacclbhibeihbdbegdagikdiahagmmcagfcmgididbhbeafamcgmcacfahdfhigfacafbgdckiiblmbmkdalibfbiaiemalimhbmcmgkefelgbcfiedlclaekiikhmhbimikhbiffiialeddbbbaalfhagllkleebhlcifihhidibkimhglmidmlcgckbaliiabaafcilcfcmemhlibiblhibckcddhmicagmlagfbdhibcmiegfkmdhliidgakibekiimhihhkafbhcfilgdcfbcfifleeblimagigkiabddeihhglbkikiicehcflmikcbkeifecfbclbhlidkablaeieeedkbidkeabgckekdeehibhgcgiglbiiebielhcffkafechhhkmlbhfliiahbfimklmdkagmcgieiih,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
akgmiclfegkkffebcgfciillkmgfhcimclleedlliddedkkkddfgmfdbcacgeeifiiebiklfdheghcdhfihabkaciheiaikaccgabhkcmmcemakbbeibibgcmbaaeiihgagiaikhkgcfgflhccdkleecellaiadbkbmlfihailaclbkcbmbcmbdmeeiilfacffllflififfhfkahiegcimbmlegicleckaicfedfclacfdghhlmbaamkiifkifcmahiegimhigbbiclkaclaagebdeefdleeeeakghdclcdhiehaciaegdigikfbkcgecbklhafchalhmdhlfidakchcmaimhlgiigifbdledmihefchkiddcklileghidgbdeeckffgiegkhbcilcmacmefibgdmilliiifbddbbaicliclliimbhlihfhccflbhkhlbbfiebcefmickciibgddglliblhmgllgdkbbiiakihiddmbg,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
fgcimcaiaiglllkbkicimfaeihefgaafiagglafedhmbdcecacmgkeiciahckefbfkiehdfbghfciccabghlelkbbmhcibiclamibamideefiildmmabddgdhefidkdiehchlgifkdemfbfdakiiifiiclkbdghkiafmifbaaaamalbimamikffgmahcdhfkildgdcigehhbkfhmffiiifdidmfbiegmeddlihadakfimlckbakifeeiiehdahhikbdhhfhmabidacghbcddkchklakhclehfeaeeiedacaekmlflehklakicdgidhklhhihheiligkemkgbfhbkikcedegilefdhhdclfclfflcehlfkmmfhieaidilbkhlieighdhklilififedkmkmaemdlcakhfklheefkfieabkbcbdlacmecbegblciadbidfdlblemlbgigfklfikllmhlkdeiihkhkillfieifaikbgmllac,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mekeiaigekcaiidfedbblkbkiabbhbegmkedffhdhifbgmmilaaifbahhigghcgkhegibgfecbehidmdmemahhcghfkmmiaeiaeiiidiaiecdhiedhkkegdiiiggaefglgbmmhiicmdeccbibiegiaeighcigddikighfegmmlbigcileilgdeekfmmcdehicacblcdmalmdibebibbmfieghmcifagcgccgbkbheeicihbglladcllgikfiehecfieiaiiidhemgbabfcfdbgagcagediikhieilklichgeeahlbiaicbfbbhaliidbediimeidifkmbflaiadhheleehmkibhmbceildimiiiebiiidckiihbhifhdlbbllgghgfhhlgbdmmlifcifkdfhblbeedielbmbaehilkickhkbiahklbmlbkmchhblgclahkiahlikkhggmkbcdimalaabmalllggbabmeflcilalidiee,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
gdhimiikliaicbmdbgfcmaegacheabfdihaffkfcehhbdfafeaedkcmciidhilkekidmmcceieglhdifihilkebgmagdbcldhkldkaibglblidbhmkaammkdgcckfcilllcihikgdchekhcimledcgmahecddmaeakcemflmmfmgaffdmkheffgafdilhfihmcfbcieiamgliekdmibadaidblgmkhfbbkbbiliaahfimalhdhiclkialhicdhfmadifkfflebgkakmmehhhhibheedigeaegefhilmilbbfcbeeedeeldbclfmfmikheeddefgffclichbcfihghmhihkahlklhliiklbaadiddgmhlihieidkedcgglllkhikedkaabbkcgmkfadiacihmfdldmdfmmieaildaeacfaekbimladmfhmlccaiiedfcaiceekiikaahlicmaiefegmegamamlihhmicadkhibflmmccl,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
dibiciaaekaciehhhalciekeabilimmfcfaackeidegkhhdkefecbiifdahgcaddflidkgecieldkhmimidhbicidchliclkibceibaikdhifdkeeclieiicdceldhefmeffkifekegchhhmcldgmcbeechgidkiiiblddhhmlmeedclllmdcigkmelfciihhiblidhflekdlgfahchcmimhdbieficdiefggfedmcimcdhglfmfiakmgbcfhieiccfablfidikcikfeiigckclffbibbedmicgmacehbfdkbdbiiigielhdhafccbilieelkmkbeheblhchmmbbdmbadfkabkaekfheedmkkimimehbghdgbbibeackikmmhmgkemekelkgakmhcmbmimmdlclhibeffeefbifhlbbegfkahikilaikaiiidgbaiimdeigdeiafdfickgimdmllfiaglikmihbklciiefadgceihefi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
alhkhihebiflihkfimffilhimimigmfldekekigidaahcildlmffmlmmcakaehdafbfgeiagkfcflbgckggkaifiiakaieigddcbihcahmemhiciebmfilbgeemaihegifhidmblibmliecbbckcbmkdfefaeghlkkcgamhbedlemhfhkbkhcbilicdehaiahhbmecdageigcilfdfahellgdcmfikeeaieibihdaeehhdcccllfabclekgfkicmikhcikfkggiillgdhagfchabfhbkcbadcbhlmcdmadiiidadcdbckalliddfimfibiickaiihbicedeaecddiglaicmdmaflmdggflahiabaiidgbcdbdeichdcaigidlfgfmgiikldafkdigehaclkkedaihgiicfamheefhfaihiamablmigecfaicmcmbikkhhghheeebhklfhacgikgcfbhakddmcdgclhffiighhlmilmlg,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
caekdgeiheelickmaclddefaadeifkagcfmagkieadffabiieahhdbecgglgaeiglckleimlahlamcmedaeghkkdedidekcecgddiahhiihfcglamkmibbgdgaeiiifmmbhgkciiigdeehegaiachfhficamccbbfiliiidkfildimgbceilikbifdiidfimfbkifgefeehbddflbblkeigidcfekhieihkckgbcmiibdckmeamdechiaaefmficakkiglaeiemebiiiliabcgihigbllbmllfkikaikmcbelmdglkehlddaciacamiifigdicibmciikhhmgaefdegkfkcammhggdilbhbliglmmaahblmikgmmihlllalieealiilelleheamafalfigcfihkiicgiclieimhlkehlkmalghifleklkikhgdcfilhaiiibekbgigmlflalalimcmdhhlidlafidcidgiececcikmhd,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
efhihfiicmkehdhibddfibffmmailigaihlglbeelecfcffkbkchfdiihbmimcggeeldhemhflfbkiikidbmhfkkekhcaifihliahgakaeiecmididhhgmcaidgfibebkdafelggbilbmhghdmababdlkllhgkmiikhheaifildicbmaidhikcdflgaafcfheibdmhagbbifbdiaddilklgbedlllkcbcaecdleiifbbifheiimbabfgkceifcmmechfgcccglbihlfffkfmifkcbfbdbifhgmmkgmiiieeiibdigiihbfmdhekmifkdiaihakkfledcgchflelfeifahfcciigdkbaimgidclcediafglbbemckillkmdgbaiihiegeeihkcdhhlcafidagihkiidalhcglhaeaiiicdiacldfgidlgiciilgdfbhealflaflihmhfimciealkafaicififibglabimdgfdfdhfmaid,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
clhigmmhmkchmeaikaiihichiciebiglgfmibhefklafaefecckdlibcklikdmiighghflmfeiddbdiagiahlbkcfhgfmgfehibdfaelibbgidimgbacffdlcifikgdaeeacmibbafbiaimidaiheeacembgilbfgikefclihaeelaldiifekbbfmcagighbgldceggmibblmelkgadmgdhigidedbiigkkgmkgkfieaikfbhbbmkkcghhablliclifhihklhckbbcllmiblhameiachiakikceibgddabfeidedefaieigakhaeicilcgggdgdiadkmccaimbfieggieieaeffekbfdddgmallbkgbeeammceaehklemfiklkmekmfklmdlakbggfmamiihgklliklclgeimadkmaihlildffdhegklmcemfbabmmaglhikdemefghfkhfbmgiifibibkliabmlfiehlcellghmfakd,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
